,School Number,School,% Advanced,% Proficient,% Basic,% Below Basic,School Name,Assaults on Staff,Assaults on Students,Conduct OSS,county,enrollment
13855,8096,MIFFLIN PARK EL SCH,27.82,39.46,21.46,11.17,Mifflin Park El Sch,0.0,0.0,10.0,Berks,461.0
13856,3720,MIFFLIN THOMAS SCH,3.8,22.89,38.96,34.34,Mifflin Thomas Sch,0.0,0.0,78.0,Philadelphia,323.0
13857,3720,MIFFLIN THOMAS SCH,3.8,22.89,38.96,34.34,Mifflin Thomas School,0.0,0.0,44.0,Philadelphia,271.0
13858,3720,MIFFLIN THOMAS SCH,3.8,22.89,38.96,34.34,Mifflin Thomas Sch,0.0,0.0,114.0,Philadelphia,323.0
13859,3720,MIFFLIN THOMAS SCH,3.8,22.89,38.96,34.34,Mifflin Thomas Sch,0.0,0.0,32.0,Philadelphia,323.0
13860,3720,MIFFLIN THOMAS SCH,3.8,22.89,38.96,34.34,Mifflin Thomas Sch,0.0,0.0,147.0,Philadelphia,330.0
13861,3720,MIFFLIN THOMAS SCH,3.8,22.89,38.96,34.34,Mifflin Thomas Sch,0.0,0.0,55.0,Philadelphia,299.0
13862,3720,MIFFLIN THOMAS SCH,3.8,22.89,38.96,34.34,Mifflin Thomas School,0.0,0.0,66.0,Philadelphia,324.0
13863,3720,MIFFLIN THOMAS SCH,3.8,22.89,38.96,34.34,Mifflin Thomas School,0.0,0.0,66.0,Philadelphia,319.0
13864,3720,MIFFLIN THOMAS SCH,3.8,22.89,38.96,34.34,Mifflin Thomas School,0.0,0.0,69.0,Philadelphia,346.0
13865,3720,MIFFLIN THOMAS SCH,3.8,22.89,38.96,34.34,Mifflin Thomas Sch,0.0,0.0,94.0,Philadelphia,287.0
13866,3720,MIFFLIN THOMAS SCH,3.8,22.89,38.96,34.34,Mifflin Thomas Sch,0.0,0.0,90.0,Philadelphia,316.0
13867,3720,MIFFLIN THOMAS SCH,3.8,22.89,38.96,34.34,Mifflin Thomas Sch,0.0,0.0,81.0,Philadelphia,330.0
13868,7863,MIFFLINBURG AREA INTRMD SCHOOL,29.93,39.0,23.8,7.23,Mifflinburg Area Intrmd Sch,0.0,0.0,0.0,Union,525.0
13869,7863,MIFFLINBURG AREA INTRMD SCHOOL,29.93,39.0,23.8,7.23,Mifflinburg Area Intrmd Sch,0.0,0.0,0.0,Union,533.0
13870,7863,MIFFLINBURG AREA INTRMD SCHOOL,29.93,39.0,23.8,7.23,Mifflinburg Area Intrmd Sch,0.0,0.0,0.0,Union,449.0
13871,7863,MIFFLINBURG AREA INTRMD SCHOOL,29.93,39.0,23.8,7.23,Mifflinburg Area Intrmd Sch,0.0,0.0,0.0,Union,326.0
13872,7863,MIFFLINBURG AREA INTRMD SCHOOL,29.93,39.0,23.8,7.23,Mifflinburg Area Intrmd Sch,0.0,0.0,0.0,Union,514.0
13873,7863,MIFFLINBURG AREA INTRMD SCHOOL,29.93,39.0,23.8,7.23,Mifflinburg Area Intrmd Sch,0.0,0.0,1.0,Union,304.0
13874,7863,MIFFLINBURG AREA INTRMD SCHOOL,29.93,39.0,23.8,7.23,Mifflinburg Area Intrmd Sch,0.0,0.0,0.0,Union,353.0
13875,7863,MIFFLINBURG AREA INTRMD SCHOOL,29.93,39.0,23.8,7.23,Mifflinburg Area Intrmd Sch,0.0,0.0,0.0,Union,312.0
13876,7863,MIFFLINBURG AREA INTRMD SCHOOL,29.93,39.0,23.8,7.23,Mifflinburg Area Intrmd Sch,0.0,0.0,0.0,Union,340.0
13877,7863,MIFFLINBURG AREA INTRMD SCHOOL,29.93,39.0,23.8,7.23,Mifflinburg Area Intrmd Sch,0.0,0.0,0.0,Union,324.0
13878,7863,MIFFLINBURG AREA INTRMD SCHOOL,29.93,39.0,23.8,7.23,Mifflinburg Area Intrmd Sch,0.0,0.0,0.0,Union,431.0
13879,6809,MIFFLINBURG AREA MS,13.69,37.65,31.57,17.09,Mifflinburg Area MS,0.0,0.0,3.0,Union,500.0
13880,6809,MIFFLINBURG AREA MS,13.69,37.65,31.57,17.09,Mifflinburg Area MS,0.0,0.0,5.0,Union,787.0
13881,6809,MIFFLINBURG AREA MS,13.69,37.65,31.57,17.09,Mifflinburg Area MS,0.0,0.0,0.0,Union,498.0
13882,6809,MIFFLINBURG AREA MS,13.69,37.65,31.57,17.09,Mifflinburg Area MS,0.0,0.0,3.0,Union,552.0
13883,6809,MIFFLINBURG AREA MS,13.69,37.65,31.57,17.09,Mifflinburg Area MS,0.0,0.0,3.0,Union,501.0
13884,6809,MIFFLINBURG AREA MS,13.69,37.65,31.57,17.09,Mifflinburg Area MS,0.0,0.0,12.0,Union,499.0
13885,6809,MIFFLINBURG AREA MS,13.69,37.65,31.57,17.09,Mifflinburg Area MS,0.0,0.0,8.0,Union,552.0
13886,6809,MIFFLINBURG AREA MS,13.69,37.65,31.57,17.09,Mifflinburg Area MS,0.0,0.0,3.0,Union,560.0
13887,6809,MIFFLINBURG AREA MS,13.69,37.65,31.57,17.09,Mifflinburg Area MS,0.0,0.0,0.0,Union,533.0
13888,6809,MIFFLINBURG AREA MS,13.69,37.65,31.57,17.09,Mifflinburg Area MS,0.0,0.0,1.0,Union,478.0
13889,6809,MIFFLINBURG AREA MS,13.69,37.65,31.57,17.09,Mifflinburg Area MS,0.0,0.0,4.0,Union,464.0
13890,6809,MIFFLINBURG AREA MS,13.69,37.65,31.57,17.09,Mifflinburg Area MS,0.0,0.0,56.0,Union,533.0
13891,1346,MILES TOWNSHIP EL SCHOOL,10.62,30.59,31.78,27.08,Miles Township El Sch,0.0,0.0,0.0,Centre,108.0
13892,1346,MILES TOWNSHIP EL SCHOOL,10.62,30.59,31.78,27.08,Miles Township EL School,0.0,0.0,0.0,Centre,109.0
13893,1346,MILES TOWNSHIP EL SCHOOL,10.62,30.59,31.78,27.08,Miles Township El Sch,0.0,0.0,0.0,Centre,118.0
13894,1346,MILES TOWNSHIP EL SCHOOL,10.62,30.59,31.78,27.08,Miles Township El Sch,0.0,0.0,0.0,Centre,107.0
13895,1346,MILES TOWNSHIP EL SCHOOL,10.62,30.59,31.78,27.08,Miles Township El Sch,0.0,0.0,0.0,Centre,92.0
13896,1346,MILES TOWNSHIP EL SCHOOL,10.62,30.59,31.78,27.08,Miles Township El Sch,0.0,0.0,0.0,Centre,111.0
13897,1346,MILES TOWNSHIP EL SCHOOL,10.62,30.59,31.78,27.08,Miles Township EL School,0.0,0.0,0.0,Centre,103.0
13898,1346,MILES TOWNSHIP EL SCHOOL,10.62,30.59,31.78,27.08,Miles Township EL School,0.0,0.0,0.0,Centre,107.0
13899,1346,MILES TOWNSHIP EL SCHOOL,10.62,30.59,31.78,27.08,Miles Township EL School,0.0,0.0,0.0,Centre,100.0
13900,1346,MILES TOWNSHIP EL SCHOOL,10.62,30.59,31.78,27.08,Miles Township El Sch,0.0,0.0,0.0,Centre,106.0
13901,1346,MILES TOWNSHIP EL SCHOOL,10.62,30.59,31.78,27.08,Miles Township El Sch,0.0,0.0,0.0,Centre,98.0
13902,1346,MILES TOWNSHIP EL SCHOOL,10.62,30.59,31.78,27.08,Miles Township El Sch,0.0,0.0,0.0,Centre,108.0
13903,6781,MILFORD MS,32.45,39.1,18.98,9.51,Milford MS,0.0,0.0,6.0,Bucks,445.0
13904,6781,MILFORD MS,32.45,39.1,18.98,9.51,Milford MS,0.0,0.0,56.0,Bucks,458.0
13905,6781,MILFORD MS,32.45,39.1,18.98,9.51,Milford MS,0.0,0.0,1.0,Bucks,416.0
13906,6781,MILFORD MS,32.45,39.1,18.98,9.51,Milford MS,0.0,0.0,0.0,Bucks,427.0
13907,6781,MILFORD MS,32.45,39.1,18.98,9.51,Milford MS,0.0,0.0,11.0,Bucks,448.0
13908,6781,MILFORD MS,32.45,39.1,18.98,9.51,Milford MS,0.0,0.0,18.0,Bucks,408.0
13909,6781,MILFORD MS,32.45,39.1,18.98,9.51,Milford MS,0.0,0.0,21.0,Bucks,465.0
13910,6781,MILFORD MS,32.45,39.1,18.98,9.51,Milford MS,0.0,0.0,25.0,Bucks,470.0
13911,6781,MILFORD MS,32.45,39.1,18.98,9.51,Milford MS,0.0,0.0,35.0,Bucks,446.0
13912,6781,MILFORD MS,32.45,39.1,18.98,9.51,Milford MS,0.0,0.0,1.0,Bucks,446.0
13913,6781,MILFORD MS,32.45,39.1,18.98,9.51,Milford MS,0.0,0.0,7.0,Bucks,440.0
13914,6781,MILFORD MS,32.45,39.1,18.98,9.51,Milford MS,0.0,0.0,0.0,Bucks,412.0
13915,6992,MILL CITY EL SCH,31.06,36.64,20.65,11.63,Mill City El Sch,0.0,0.0,0.0,Wyoming,240.0
13916,6992,MILL CITY EL SCH,31.06,36.64,20.65,11.63,Mill City EL School,0.0,0.0,3.0,Wyoming,254.0
13917,6992,MILL CITY EL SCH,31.06,36.64,20.65,11.63,Mill City El Sch,0.0,0.0,0.0,Wyoming,214.0
13918,6992,MILL CITY EL SCH,31.06,36.64,20.65,11.63,Mill City El Sch,0.0,0.0,0.0,Wyoming,229.0
13919,6992,MILL CITY EL SCH,31.06,36.64,20.65,11.63,Mill City El Sch,0.0,0.0,0.0,Wyoming,216.0
13920,6992,MILL CITY EL SCH,31.06,36.64,20.65,11.63,Mill City El Sch,0.0,0.0,0.0,Wyoming,228.0
13921,6992,MILL CITY EL SCH,31.06,36.64,20.65,11.63,Mill City EL School,0.0,0.0,2.0,Wyoming,236.0
13922,6992,MILL CITY EL SCH,31.06,36.64,20.65,11.63,Mill City EL School,0.0,0.0,2.0,Wyoming,234.0
13923,6992,MILL CITY EL SCH,31.06,36.64,20.65,11.63,Mill City EL School,0.0,0.0,0.0,Wyoming,231.0
13924,6992,MILL CITY EL SCH,31.06,36.64,20.65,11.63,Mill City El Sch,0.0,0.0,0.0,Wyoming,234.0
13925,6992,MILL CITY EL SCH,31.06,36.64,20.65,11.63,Mill City El Sch,0.0,0.0,0.0,Wyoming,223.0
13926,6992,MILL CITY EL SCH,31.06,36.64,20.65,11.63,Mill City El Sch,0.0,0.0,0.0,Wyoming,222.0
13927,1570,MILL HALL EL SCH,17.48,34.14,28.99,19.39,Mill Hall El Sch,0.0,0.0,0.0,Clinton,379.0
13928,1570,MILL HALL EL SCH,17.48,34.14,28.99,19.39,Mill Hall EL School,0.0,0.0,0.0,Clinton,265.0
13929,1570,MILL HALL EL SCH,17.48,34.14,28.99,19.39,Mill Hall El Sch,0.0,0.0,0.0,Clinton,382.0
13930,1570,MILL HALL EL SCH,17.48,34.14,28.99,19.39,Mill Hall El Sch,0.0,0.0,0.0,Clinton,366.0
13931,1570,MILL HALL EL SCH,17.48,34.14,28.99,19.39,Mill Hall El Sch,0.0,0.0,0.0,Clinton,285.0
13932,1570,MILL HALL EL SCH,17.48,34.14,28.99,19.39,Mill Hall El Sch,0.0,0.0,1.0,Clinton,365.0
13933,1570,MILL HALL EL SCH,17.48,34.14,28.99,19.39,Mill Hall EL School,0.0,0.0,3.0,Clinton,274.0
13934,1570,MILL HALL EL SCH,17.48,34.14,28.99,19.39,Mill Hall EL School,0.0,0.0,7.0,Clinton,276.0
13935,1570,MILL HALL EL SCH,17.48,34.14,28.99,19.39,Mill Hall EL School,0.0,0.0,0.0,Clinton,291.0
13936,1570,MILL HALL EL SCH,17.48,34.14,28.99,19.39,Mill Hall El Sch,0.0,0.0,4.0,Clinton,280.0
13937,1570,MILL HALL EL SCH,17.48,34.14,28.99,19.39,Mill Hall El Sch,0.0,0.0,1.0,Clinton,281.0
13938,1570,MILL HALL EL SCH,17.48,34.14,28.99,19.39,Mill Hall El Sch,0.0,0.0,3.0,Clinton,404.0
13939,2558,MILL ROAD EL SCH,38.1,38.1,19.05,4.75,Mill Road El Sch,0.0,0.0,1.0,Lancaster,211.0
13940,2558,MILL ROAD EL SCH,38.1,38.1,19.05,4.75,Mill Road EL School,0.0,0.0,0.0,Lancaster,292.0
13941,2558,MILL ROAD EL SCH,38.1,38.1,19.05,4.75,Mill Road El Sch,0.0,0.0,0.0,Lancaster,211.0
13942,2558,MILL ROAD EL SCH,38.1,38.1,19.05,4.75,Mill Road El Sch,0.0,0.0,7.0,Lancaster,191.0
13943,2558,MILL ROAD EL SCH,38.1,38.1,19.05,4.75,Mill Road El Sch,0.0,0.0,1.0,Lancaster,288.0
13944,2558,MILL ROAD EL SCH,38.1,38.1,19.05,4.75,Mill Road El Sch,0.0,0.0,1.0,Lancaster,217.0
13945,2558,MILL ROAD EL SCH,38.1,38.1,19.05,4.75,Mill Road EL School,0.0,0.0,0.0,Lancaster,274.0
13946,2558,MILL ROAD EL SCH,38.1,38.1,19.05,4.75,Mill Road EL School,0.0,0.0,0.0,Lancaster,326.0
13947,2558,MILL ROAD EL SCH,38.1,38.1,19.05,4.75,Mill Road EL School,0.0,0.0,1.0,Lancaster,272.0
13948,2558,MILL ROAD EL SCH,38.1,38.1,19.05,4.75,Mill Road El Sch,0.0,0.0,1.0,Lancaster,231.0
13949,2558,MILL ROAD EL SCH,38.1,38.1,19.05,4.75,Mill Road El Sch,0.0,0.0,0.0,Lancaster,304.0
13950,2558,MILL ROAD EL SCH,38.1,38.1,19.05,4.75,Mill Road El Sch,0.0,0.0,0.0,Lancaster,200.0
13951,5226,MILL VILLAGE EL SCH,45.45,35.09,14.9,4.56,Mill Village El Sch,0.0,0.0,0.0,Erie,125.0
13952,5226,MILL VILLAGE EL SCH,45.45,35.09,14.9,4.56,Mill Village EL School,0.0,0.0,0.0,Erie,123.0
13953,5226,MILL VILLAGE EL SCH,45.45,35.09,14.9,4.56,Mill Village El Sch,0.0,0.0,0.0,Erie,130.0
13954,5226,MILL VILLAGE EL SCH,45.45,35.09,14.9,4.56,Mill Village El Sch,0.0,0.0,0.0,Erie,132.0
13955,5226,MILL VILLAGE EL SCH,45.45,35.09,14.9,4.56,Mill Village El Sch,0.0,0.0,0.0,Erie,136.0
13956,5226,MILL VILLAGE EL SCH,45.45,35.09,14.9,4.56,Mill Village El Sch,0.0,0.0,0.0,Erie,138.0
13957,5226,MILL VILLAGE EL SCH,45.45,35.09,14.9,4.56,Mill Village EL School,0.0,0.0,0.0,Erie,136.0
13958,5226,MILL VILLAGE EL SCH,45.45,35.09,14.9,4.56,Mill Village EL School,0.0,0.0,0.0,Erie,143.0
13959,5226,MILL VILLAGE EL SCH,45.45,35.09,14.9,4.56,Mill Village EL School,0.0,0.0,0.0,Erie,143.0
13960,5226,MILL VILLAGE EL SCH,45.45,35.09,14.9,4.56,Mill Village El Sch,0.0,0.0,0.0,Erie,137.0
13961,5226,MILL VILLAGE EL SCH,45.45,35.09,14.9,4.56,Mill Village El Sch,0.0,0.0,0.0,Erie,139.0
13962,5226,MILL VILLAGE EL SCH,45.45,35.09,14.9,4.56,Mill Village El Sch,0.0,0.0,0.0,Erie,128.0
13963,7654,MILLCREEK ELEMENTARY SCHOOL,40.62,37.42,16.54,5.37,Mill Creek El Sch,0.0,0.0,0.0,Bucks,1038.0
13964,7654,MILLCREEK ELEMENTARY SCHOOL,40.62,37.42,16.54,5.37,Mill Creek El School,0.0,0.0,0.0,Bucks,1337.0
13965,7654,MILLCREEK ELEMENTARY SCHOOL,40.62,37.42,16.54,5.37,Mill Creek El Sch,0.0,0.0,0.0,Bucks,986.0
13966,7654,MILLCREEK ELEMENTARY SCHOOL,40.62,37.42,16.54,5.37,Mill Creek El Sch,0.0,0.0,1.0,Bucks,883.0
13967,7654,MILLCREEK ELEMENTARY SCHOOL,40.62,37.42,16.54,5.37,Mill Creek El Sch,0.0,0.0,0.0,Bucks,1169.0
13968,7654,MILLCREEK ELEMENTARY SCHOOL,40.62,37.42,16.54,5.37,Mill Creek El Sch,0.0,0.0,0.0,Bucks,952.0
13969,7654,MILLCREEK ELEMENTARY SCHOOL,40.62,37.42,16.54,5.37,Mill Creek El School,0.0,0.0,0.0,Bucks,1191.0
13970,7654,MILLCREEK ELEMENTARY SCHOOL,40.62,37.42,16.54,5.37,Mill Creek El School,0.0,0.0,0.0,Bucks,1182.0
13971,7654,MILLCREEK ELEMENTARY SCHOOL,40.62,37.42,16.54,5.37,Mill Creek El School,0.0,0.0,2.0,Bucks,1174.0
13972,7654,MILLCREEK ELEMENTARY SCHOOL,40.62,37.42,16.54,5.37,Mill Creek El Sch,0.0,0.0,0.0,Bucks,1083.0
13973,7654,MILLCREEK ELEMENTARY SCHOOL,40.62,37.42,16.54,5.37,Mill Creek El Sch,0.0,0.0,0.0,Bucks,1147.0
13974,7654,MILLCREEK ELEMENTARY SCHOOL,40.62,37.42,16.54,5.37,Mill Creek El Sch,0.0,0.0,2.0,Bucks,832.0
13975,3455,MILLER HEIGHTS EL SCH,29.42,39.82,21.2,9.6,Miller Heights El Sch,0.0,0.0,0.0,Northampton,445.0
13976,3455,MILLER HEIGHTS EL SCH,29.42,39.82,21.2,9.6,Miller Heights EL School,0.0,0.0,0.0,Northampton,507.0
13977,3455,MILLER HEIGHTS EL SCH,29.42,39.82,21.2,9.6,Miller Heights El Sch,0.0,0.0,0.0,Northampton,431.0
13978,3455,MILLER HEIGHTS EL SCH,29.42,39.82,21.2,9.6,Miller Heights El Sch,0.0,0.0,0.0,Northampton,417.0
13979,3455,MILLER HEIGHTS EL SCH,29.42,39.82,21.2,9.6,Miller Heights El Sch,0.0,0.0,0.0,Northampton,516.0
13980,3455,MILLER HEIGHTS EL SCH,29.42,39.82,21.2,9.6,Miller Heights El Sch,0.0,0.0,0.0,Northampton,433.0
13981,3455,MILLER HEIGHTS EL SCH,29.42,39.82,21.2,9.6,Miller Heights EL School,0.0,0.0,0.0,Northampton,477.0
13982,3455,MILLER HEIGHTS EL SCH,29.42,39.82,21.2,9.6,Miller Heights EL School,0.0,0.0,0.0,Northampton,508.0
13983,3455,MILLER HEIGHTS EL SCH,29.42,39.82,21.2,9.6,Miller Heights EL School,0.0,0.0,1.0,Northampton,518.0
13984,3455,MILLER HEIGHTS EL SCH,29.42,39.82,21.2,9.6,Miller Heights El Sch,0.0,0.0,0.0,Northampton,451.0
13985,3455,MILLER HEIGHTS EL SCH,29.42,39.82,21.2,9.6,Miller Heights El Sch,0.0,0.0,0.0,Northampton,489.0
13986,3455,MILLER HEIGHTS EL SCH,29.42,39.82,21.2,9.6,Miller Heights El Sch,0.0,0.0,0.0,Northampton,425.0
13987,6010,MILLER MS,12.78,32.46,32.89,21.88,Miller MS,0.0,0.0,34.0,Greene,418.0
13988,6010,MILLER MS,12.78,32.46,32.89,21.88,Miller MS,0.0,0.0,0.0,Greene,565.0
13989,6010,MILLER MS,12.78,32.46,32.89,21.88,Miller MS,0.0,0.0,0.0,Greene,419.0
13990,6010,MILLER MS,12.78,32.46,32.89,21.88,Miller MS,0.0,0.0,0.0,Greene,419.0
13991,6010,MILLER MS,12.78,32.46,32.89,21.88,Miller MS,0.0,0.0,63.0,Greene,490.0
13992,6010,MILLER MS,12.78,32.46,32.89,21.88,Miller MS,0.0,0.0,0.0,Greene,425.0
13993,6010,MILLER MS,12.78,32.46,32.89,21.88,Miller MS,0.0,0.0,62.0,Greene,499.0
13994,6010,MILLER MS,12.78,32.46,32.89,21.88,Miller MS,0.0,0.0,177.0,Greene,520.0
13995,6010,MILLER MS,12.78,32.46,32.89,21.88,Miller MS,0.0,0.0,8.0,Greene,495.0
13996,6010,MILLER MS,12.78,32.46,32.89,21.88,Miller MS,0.0,0.0,0.0,Greene,430.0
13997,6010,MILLER MS,12.78,32.46,32.89,21.88,Miller MS,0.0,0.0,0.0,Greene,452.0
13998,6010,MILLER MS,12.78,32.46,32.89,21.88,Miller MS,0.0,0.0,0.0,Greene,420.0
13999,6682,MILLERSBURG AREA MS,12.17,36.7,32.66,18.5,Millersburg Area MS,0.0,0.0,4.0,Dauphin,207.0
14000,6682,MILLERSBURG AREA MS,12.17,36.7,32.66,18.5,Millersburg Area MS,0.0,0.0,8.0,Dauphin,228.0
14001,6682,MILLERSBURG AREA MS,12.17,36.7,32.66,18.5,Millersburg Area MS,0.0,0.0,0.0,Dauphin,204.0
14002,6682,MILLERSBURG AREA MS,12.17,36.7,32.66,18.5,Millersburg Area MS,0.0,0.0,0.0,Dauphin,179.0
14003,6682,MILLERSBURG AREA MS,12.17,36.7,32.66,18.5,Millersburg Area MS,0.0,0.0,0.0,Dauphin,196.0
14004,6682,MILLERSBURG AREA MS,12.17,36.7,32.66,18.5,Millersburg Area MS,0.0,0.0,0.0,Dauphin,201.0
14005,6682,MILLERSBURG AREA MS,12.17,36.7,32.66,18.5,Millersburg Area MS,0.0,0.0,12.0,Dauphin,215.0
14006,6682,MILLERSBURG AREA MS,12.17,36.7,32.66,18.5,Millersburg Area MS,0.0,0.0,10.0,Dauphin,225.0
14007,6682,MILLERSBURG AREA MS,12.17,36.7,32.66,18.5,Millersburg Area MS,0.0,0.0,3.0,Dauphin,194.0
14008,6682,MILLERSBURG AREA MS,12.17,36.7,32.66,18.5,Millersburg Area MS,0.0,0.0,0.0,Dauphin,191.0
14009,6682,MILLERSBURG AREA MS,12.17,36.7,32.66,18.5,Millersburg Area MS,0.0,0.0,0.0,Dauphin,191.0
14010,6682,MILLERSBURG AREA MS,12.17,36.7,32.66,18.5,Millersburg Area MS,0.0,0.0,0.0,Dauphin,186.0
14011,8247,MILLMONT ELEMENTARY,3.24,23.99,28.48,44.29,Millmont El Sch,0.0,0.0,59.0,Berks,655.0
14012,8247,MILLMONT ELEMENTARY,3.24,23.99,28.48,44.29,Millmont El Sch,0.0,0.0,60.0,Berks,660.0
14013,8247,MILLMONT ELEMENTARY,3.24,23.99,28.48,44.29,Millmont El Sch,0.0,0.0,40.0,Berks,643.0
14014,8247,MILLMONT ELEMENTARY,3.24,23.99,28.48,44.29,Millmont El Sch,0.0,0.0,77.0,Berks,661.0
14015,7064,MILLVILLE AREA EL SCH,18.59,31.5,33.23,16.6,Millville Area El Sch,0.0,0.0,1.0,Columbia,400.0
14016,7064,MILLVILLE AREA EL SCH,18.59,31.5,33.23,16.6,Millville Area EL School,0.0,0.0,2.0,Columbia,411.0
14017,7064,MILLVILLE AREA EL SCH,18.59,31.5,33.23,16.6,Millville Area El Sch,0.0,0.0,0.0,Columbia,381.0
14018,7064,MILLVILLE AREA EL SCH,18.59,31.5,33.23,16.6,Millville Area El Sch,0.0,0.0,1.0,Columbia,360.0
14019,7064,MILLVILLE AREA EL SCH,18.59,31.5,33.23,16.6,Millville Area El Sch,0.0,0.0,0.0,Columbia,437.0
14020,7064,MILLVILLE AREA EL SCH,18.59,31.5,33.23,16.6,Millville Area El Sch,0.0,0.0,0.0,Columbia,344.0
14021,7064,MILLVILLE AREA EL SCH,18.59,31.5,33.23,16.6,Millville Area EL School,0.0,0.0,10.0,Columbia,420.0
14022,7064,MILLVILLE AREA EL SCH,18.59,31.5,33.23,16.6,Millville Area EL School,0.0,0.0,0.0,Columbia,398.0
14023,7064,MILLVILLE AREA EL SCH,18.59,31.5,33.23,16.6,Millville Area EL School,0.0,0.0,16.0,Columbia,429.0
14024,7064,MILLVILLE AREA EL SCH,18.59,31.5,33.23,16.6,Millville Area El Sch,0.0,0.0,0.0,Columbia,406.0
14025,7064,MILLVILLE AREA EL SCH,18.59,31.5,33.23,16.6,Millville Area El Sch,0.0,0.0,0.0,Columbia,421.0
14026,7064,MILLVILLE AREA EL SCH,18.59,31.5,33.23,16.6,Millville Area El Sch,0.0,0.0,2.0,Columbia,349.0
14027,1623,MILLVILLE AREA JSHS,12.49,28.7,29.39,29.38,Millville Area JSHS,0.0,0.0,23.0,Columbia,277.0
14028,1623,MILLVILLE AREA JSHS,12.49,28.7,29.39,29.38,Millville Area JSHS,0.0,0.0,10.0,Columbia,344.0
14029,1623,MILLVILLE AREA JSHS,12.49,28.7,29.39,29.38,Millville Area JSHS,0.0,0.0,29.0,Columbia,290.0
14030,1623,MILLVILLE AREA JSHS,12.49,28.7,29.39,29.38,Millville Area JSHS,0.0,0.0,17.0,Columbia,312.0
14031,1623,MILLVILLE AREA JSHS,12.49,28.7,29.39,29.38,Millville Area JSHS,0.0,0.0,16.0,Columbia,308.0
14032,1623,MILLVILLE AREA JSHS,12.49,28.7,29.39,29.38,Millville Area JSHS,0.0,0.0,20.0,Columbia,309.0
14033,1623,MILLVILLE AREA JSHS,12.49,28.7,29.39,29.38,Millville Area JSHS,0.0,0.0,21.0,Columbia,310.0
14034,1623,MILLVILLE AREA JSHS,12.49,28.7,29.39,29.38,Millville Area JSHS,0.0,0.0,37.0,Columbia,334.0
14035,1623,MILLVILLE AREA JSHS,12.49,28.7,29.39,29.38,Millville Area JSHS,0.0,0.0,3.0,Columbia,307.0
14036,1623,MILLVILLE AREA JSHS,12.49,28.7,29.39,29.38,Millville Area JSHS,0.0,0.0,40.0,Columbia,269.0
14037,1623,MILLVILLE AREA JSHS,12.49,28.7,29.39,29.38,Millville Area JSHS,0.0,0.0,18.0,Columbia,287.0
14038,1623,MILLVILLE AREA JSHS,12.49,28.7,29.39,29.38,Millville Area JSHS,0.0,0.0,10.0,Columbia,336.0
14039,5353,MILTON AREA EL SCH,18.23,35.24,28.1,18.39,James F Baugher El Sch,0.0,0.0,9.0,Northumberland,623.0
14040,5353,MILTON AREA EL SCH,18.23,35.24,28.1,18.39,Milton Area EL School,0.0,0.0,2.0,Northumberland,490.0
14041,5353,MILTON AREA EL SCH,18.23,35.24,28.1,18.39,James F Baugher El Sch,0.0,0.0,16.0,Northumberland,585.0
14042,5353,MILTON AREA EL SCH,18.23,35.24,28.1,18.39,James F Baugher El Sch,0.0,0.0,20.0,Northumberland,571.0
14043,5353,MILTON AREA EL SCH,18.23,35.24,28.1,18.39,James F Baugher El Sch,0.0,0.0,0.0,Northumberland,542.0
14044,5353,MILTON AREA EL SCH,18.23,35.24,28.1,18.39,James F Baugher El Sch,0.0,0.0,15.0,Northumberland,551.0
14045,5353,MILTON AREA EL SCH,18.23,35.24,28.1,18.39,Milton Area EL School,0.0,0.0,1.0,Northumberland,531.0
14046,5353,MILTON AREA EL SCH,18.23,35.24,28.1,18.39,Milton Area EL School,0.0,0.0,0.0,Northumberland,544.0
14047,5353,MILTON AREA EL SCH,18.23,35.24,28.1,18.39,Milton Area EL School,0.0,0.0,4.0,Northumberland,554.0
14048,5353,MILTON AREA EL SCH,18.23,35.24,28.1,18.39,James F Baugher El Sch,0.0,0.0,0.0,Northumberland,582.0
14049,5353,MILTON AREA EL SCH,18.23,35.24,28.1,18.39,James F Baugher El Sch,0.0,0.0,1.0,Northumberland,574.0
14050,5353,MILTON AREA EL SCH,18.23,35.24,28.1,18.39,James F Baugher El Sch,0.0,0.0,20.0,Northumberland,548.0
14051,6863,MILTON AREA MS,24.16,34.01,26.5,15.32,Milton Area MS,0.0,0.0,13.0,Northumberland,498.0
14052,6863,MILTON AREA MS,24.16,34.01,26.5,15.32,Milton Area MS,0.0,0.0,26.0,Northumberland,563.0
14053,6863,MILTON AREA MS,24.16,34.01,26.5,15.32,Milton Area MS,0.0,0.0,13.0,Northumberland,498.0
14054,6863,MILTON AREA MS,24.16,34.01,26.5,15.32,Milton Area MS,0.0,0.0,17.0,Northumberland,475.0
14055,6863,MILTON AREA MS,24.16,34.01,26.5,15.32,Milton Area MS,0.0,0.0,0.0,Northumberland,504.0
14056,6863,MILTON AREA MS,24.16,34.01,26.5,15.32,Milton Area MS,0.0,0.0,1.0,Northumberland,498.0
14057,6863,MILTON AREA MS,24.16,34.01,26.5,15.32,Milton Area MS,0.0,0.0,38.0,Northumberland,546.0
14058,6863,MILTON AREA MS,24.16,34.01,26.5,15.32,Milton Area MS,0.0,0.0,35.0,Northumberland,536.0
14059,6863,MILTON AREA MS,24.16,34.01,26.5,15.32,Milton Area MS,0.0,0.0,0.0,Northumberland,516.0
